Feature,X_Value,Partial_Effect,CI_Lower,CI_Upper
nu_fixed,0.4414949494949495,-56.87630578685504,-306.452812851771,192.70020127806094
nu_fixed,0.4457474747474748,-111.34619892493048,-371.330890410795,148.63849256093403
nu_fixed,0.45,-169.94404936299384,-445.4889564297967,105.60085770380903
E_free_GPa,0.424,-2272.248484069121,-2623.1334880705135,-1921.363480067728
E_free_GPa,4.692444444444445,-1869.971818112493,-2167.3826166456265,-1572.5610195793597
E_free_GPa,8.960888888888888,-1488.5671935478683,-1740.2786292919127,-1236.855757803824
E_free_GPa,13.229333333333333,-1133.0563622209422,-1348.9111733865977,-917.2015510552867
E_free_GPa,17.497777777777777,-808.4610759774092,-999.8195357584559,-617.1026161963625
E_free_GPa,21.766222222222222,-519.8030866629646,-697.8592979864602,-341.746875339469
E_free_GPa,26.034666666666666,-272.0964798183817,-445.4931538940915,-98.69980574267183
E_free_GPa,30.30311111111111,-68.1145084494686,-241.56133031399457,105.33231341505736
E_free_GPa,34.571555555555555,94.71185321968937,-80.17577200492332,269.59947844430206
E_free_GPa,38.839999999999996,219.73075469485335,44.250628202215495,395.21088118749117
E_free_GPa,43.108444444444444,310.29034548178436,136.45001407509002,484.13067688847866
E_free_GPa,47.37688888888889,369.738775086243,200.5567404065492,538.9208097659367
E_free_GPa,51.64533333333333,401.4442211723605,240.23314456958454,562.6552977751365
E_free_GPa,55.913777777777774,409.8229089693739,259.0136395239454,560.6321784148024
E_free_GPa,60.18222222222222,400.83286100923175,260.73333831610825,540.9323837023553
E_free_GPa,64.45066666666668,380.5555140775472,249.54582324992185,511.5652049051725
E_free_GPa,68.71911111111112,355.07230495993235,230.44350574277107,479.7011041770936
E_free_GPa,72.98755555555556,330.46467044199983,209.62373432828554,451.3056065557141
E_free_GPa,77.256,312.6230199842629,193.97516504031745,431.27087492820834
E_free_GPa,81.52444444444446,303.5962533271332,185.9261368738172,421.26636978044917
E_free_GPa,85.7928888888889,301.8755500561913,183.50368033266403,420.24741977971854
E_free_GPa,90.06133333333334,305.8179251610633,185.04512155731356,426.590728764813
E_free_GPa,94.32977777777779,313.78039363137566,189.76874330644927,437.79204395630205
E_free_GPa,98.59822222222223,324.11997045675434,197.52924030897944,450.7107006045293
E_free_GPa,102.86666666666667,335.31008412497744,208.1420163601532,462.47815188980167
E_free_GPa,107.13511111111112,347.0015697830816,220.74262581576153,473.2605137504017
E_free_GPa,111.40355555555556,359.52892240405504,234.07563266983232,484.98221213827776
E_free_GPa,115.67200000000001,373.23505807620376,247.30095735845515,499.16915879395236
E_free_GPa,119.94044444444445,388.46289288783356,260.52982918368167,516.3959565919854
E_free_GPa,124.2088888888889,405.55534292725054,274.818167223796,536.292518630705
E_free_GPa,128.47733333333335,424.74554138129275,291.31258369900604,558.1784990635795
E_free_GPa,132.7457777777778,445.6398667862864,309.26322647129007,582.0165071012827
E_free_GPa,137.01422222222223,467.6226271990554,327.2297847862049,608.0154696119059
E_free_GPa,141.28266666666667,490.0778704502869,344.19154757281325,635.9641933277605
E_free_GPa,145.5511111111111,512.3896443706684,359.7989686417875,664.9803200995493
E_free_GPa,149.81955555555555,533.9420016390579,374.2836754588265,693.6003278192893
E_free_GPa,154.088,554.1472500785663,388.0312138235029,720.2632863336298
E_free_GPa,158.35644444444446,572.512493812157,401.0524597642329,743.9725278600811
E_free_GPa,162.6248888888889,588.5646950737844,413.32088751930326,763.8085026282655
E_free_GPa,166.89333333333335,601.8308160974026,424.89027405595345,778.7713581388517
E_free_GPa,171.1617777777778,611.8378191169661,435.81632891537913,787.8593093185531
E_free_GPa,175.43022222222223,618.1145608515149,445.95697697256446,790.2721447304652
E_free_GPa,179.69866666666667,620.4564579918953,454.45804738742305,786.4548685963675
E_free_GPa,183.9671111111111,619.1980266411181,459.66934390222144,778.7267093800147
E_free_GPa,188.23555555555558,614.7388170230219,460.09282488718134,769.3848091588624
E_free_GPa,192.50400000000002,607.4783793614464,454.90415296458906,760.0526057583038
E_free_GPa,196.77244444444446,597.8162638802302,444.1597140399791,751.4728137204812
E_free_GPa,201.0408888888889,586.152814210912,428.4613736683957,743.8442547534282
E_free_GPa,205.30933333333334,572.9171772289789,407.76860703942407,738.0657474185336
E_free_GPa,209.57777777777778,558.5747768156083,381.71529174614784,735.4342618850687
E_free_GPa,213.84622222222222,543.5933499939588,351.2068634047347,735.9798365831829
E_free_GPa,218.11466666666666,528.4406337871884,318.46660542440236,738.4146621499744
E_free_GPa,222.3831111111111,513.584365218456,286.47690676486343,740.6918236720486
E_free_GPa,226.65155555555557,499.48252391915,258.32583358155625,740.6392142567438
E_free_GPa,230.92000000000002,486.4400643455416,235.5594931225835,737.3206355684997
E_free_GPa,235.18844444444446,474.6404419115895,218.18614111375842,731.0947427094206
E_free_GPa,239.4568888888889,464.2637652458758,205.82357341728334,722.7039570744682
E_free_GPa,243.72533333333334,455.49014297698244,197.8874202496978,713.0928657042671
E_free_GPa,247.99377777777778,448.49968373349145,193.68252524118432,703.3168422257986
E_free_GPa,252.26222222222222,443.4718019005529,192.45844971457626,694.4851540865295
E_free_GPa,256.53066666666666,440.5801569423411,193.40855921717264,687.7517546675095
E_free_GPa,260.7991111111111,439.9955627781486,195.85965572517915,684.131469831118
E_free_GPa,265.06755555555554,441.8888131035177,199.4442282932724,684.333397913763
E_free_GPa,269.33599999999996,446.4307016139902,204.18130133160506,688.6801018963754
E_free_GPa,273.6044444444444,453.7920220051086,210.48806197501236,697.0959820352049
E_free_GPa,277.8728888888889,464.1001081988064,219.0234132812272,709.1768031163856
E_free_GPa,282.1413333333333,477.2748309936366,230.18146908193634,724.3681929053369
E_free_GPa,286.4097777777778,493.1742243813678,244.19281355907066,742.155635203665
E_free_GPa,290.6782222222222,511.656311743472,261.19839803365187,762.1142254532921
E_free_GPa,294.94666666666666,532.5791164614213,281.21955098372536,783.9386819391173
E_free_GPa,299.21511111111107,555.8005363436743,304.12065666023943,807.4804160271091
E_free_GPa,303.48355555555554,581.0713083285037,329.3428988538468,832.7997178031607
E_free_GPa,307.75199999999995,607.8397267517561,355.5649381892455,860.1145153142667
E_free_GPa,312.0204444444444,635.5011098343119,381.4250457675441,889.5771739010797
E_free_GPa,316.2888888888889,663.4507757970507,405.78661983730467,921.1149317567968
E_free_GPa,320.5573333333333,691.0840428608522,427.8477409756081,954.3203447460962
E_free_GPa,324.8257777777778,717.796993757671,447.1861593953531,988.4078281199888
E_free_GPa,329.0942222222222,743.0477772865121,463.7524180027039,1022.3431365703202
E_free_GPa,333.36266666666666,766.4014331267375,477.76786232067434,1055.0350039328007
E_free_GPa,337.63111111111107,787.4335695587979,489.57670590627544,1085.2904332113203
E_free_GPa,341.89955555555554,805.7197948631452,499.5810772367318,1111.8585124895587
E_free_GPa,346.168,820.8357173202307,508.19694610747996,1133.4744885329815
E_free_GPa,350.4364444444444,832.3670094877122,515.8233975926405,1148.9106213827838
E_free_GPa,354.7048888888889,840.1662241803294,522.8011574087582,1157.5312909519007
E_free_GPa,358.9733333333333,844.3740827750107,529.3482149007025,1159.399950649319
E_free_GPa,363.24177777777777,845.1456364496281,535.5645995695511,1154.7266733297051
E_free_GPa,367.5102222222222,842.6359363820536,541.4514357894401,1143.8204369746672
E_free_GPa,371.77866666666665,837.0000337501588,546.9153653231556,1127.084702177162
E_free_GPa,376.0471111111111,828.3972849680772,551.7580804569735,1105.036489479181
E_free_GPa,380.31555555555553,817.0408311746302,555.6434079167807,1078.4382544324797
E_free_GPa,384.584,803.1803740536889,558.0613169301181,1048.2994311772595
E_free_GPa,388.8524444444444,787.0663139600755,558.2824997703308,1015.8501281498202
E_free_GPa,393.1208888888889,768.9490512486111,555.3031368824109,982.5949656148114
E_free_GPa,397.3893333333333,749.078986274117,547.8233645219223,950.3346080263118
E_free_GPa,401.65777777777777,727.7026345761376,534.3418532823482,921.063415869927
E_free_GPa,405.9262222222222,705.0398743766408,513.4490874604048,896.6306612928768
E_free_GPa,410.19466666666665,681.2994108064247,484.2973126443004,878.301508968549
E_free_GPa,414.4631111111111,656.6899107710663,446.9661411312168,866.4136804109157
E_free_GPa,418.73155555555553,631.4200411761417,402.40654242072793,860.4335399315555
E_free_GPa,423.0,605.6984689272267,352.0425793654417,859.3543584890117
rho_free,1190.2,1948.2184712092717,1720.038240712655,2176.3987017058885
rho_free,1394.0262626262627,1841.0787301974729,1646.2826411592464,2035.8748192356993
rho_free,1597.8525252525253,1740.0160951636228,1567.003802889519,1913.0283874377267
rho_free,1801.678787878788,1646.1192544891944,1482.9301048375569,1809.308404140832
rho_free,2005.5050505050506,1560.4768965556596,1397.6182420320654,1723.3355510792537
rho_free,2209.3313131313134,1484.1777097444913,1316.5912221125627,1651.7641973764198
rho_free,2413.1575757575756,1418.3068128384746,1245.3011276912712,1591.312497985678
rho_free,2616.9838383838387,1362.9059441447964,1186.393174126708,1539.418714162885
rho_free,2820.810101010101,1315.5293605149482,1137.6581085674675,1493.4006124624289
rho_free,3024.636363636364,1273.3685418078892,1095.9433770845626,1450.7937065312158
rho_free,3228.462626262626,1233.6149678825818,1058.290487265278,1408.9394484998857
rho_free,3432.2888888888892,1193.4601185979866,1022.1726176332176,1364.7476195627555
rho_free,3636.1151515151514,1150.1240217818713,985.4160321362748,1314.8320114274677
rho_free,3839.9414141414145,1102.3205834630012,946.5022055842207,1258.1389613417816
rho_free,4043.7676767676767,1050.961374602129,904.5435914596947,1197.3791577445631
rho_free,4247.59393939394,997.1338798011211,858.5775353007471,1135.6902243014952
rho_free,4451.420202020202,941.9255836618444,808.0538566368685,1075.7973106868203
rho_free,4655.246464646465,886.4239707861655,753.3291115903369,1019.518829981994
rho_free,4859.072727272727,831.6930048829969,695.6327643816667,967.7532453843271
rho_free,5062.89898989899,778.3236506342038,635.9410506218405,920.706250646567
rho_free,5266.7252525252525,726.4688162557445,574.9199379574026,878.0176945540865
rho_free,5470.551515151515,676.2648904886893,513.7710687710719,838.7587122063067
rho_free,5674.377777777778,627.8482620741083,454.1883108165828,801.5082133316339
rho_free,5878.204040404041,581.3553197530722,398.02120361500374,764.6894358911406
rho_free,6082.030303030303,536.9109409924256,346.73300942597075,727.0888725588804
rho_free,6285.856565656565,494.5235781781994,300.00063974569986,689.046516610699
rho_free,6489.682828282828,454.13408160681644,256.84142208444223,651.4267411291906
rho_free,6693.509090909091,415.6824688725705,216.88774503244733,614.4771927126936
rho_free,6897.3353535353535,379.10875756975526,180.50325876782063,577.7142563716899
rho_free,7101.161616161616,344.35296529266463,148.54851170215636,540.1574188831729
rho_free,7304.987878787879,311.3213167357578,121.57041575734095,501.0722177141747
rho_free,7508.814141414142,279.7271116767501,98.04869230150919,461.40553105199103
rho_free,7712.640404040404,249.21529311493643,75.57872001433594,422.8518662155369
rho_free,7916.466666666666,219.4307239479228,52.12212455646622,386.7393233393793
rho_free,8120.292929292929,190.01826707331514,26.67746853565083,353.3590656109794
rho_free,8324.119191919193,160.62283476701623,-0.4506179964232331,321.6962875304557
rho_free,8527.945454545456,131.17711601630538,-28.067799756354873,290.4220317889656
rho_free,8731.771717171718,102.57929363782728,-55.029684788882236,260.1882720645368
rho_free,8935.59797979798,75.92980395025162,-80.52008984409346,232.3796977445967
rho_free,9139.424242424244,52.32908327224746,-103.72329727051903,208.38146381501394
rho_free,9343.250505050506,32.87756792248476,-123.59042830655798,189.3455641515275
rho_free,9547.076767676768,18.669868945466842,-138.78970371010712,176.1294416010408
rho_free,9750.90303030303,9.980963106580473,-148.84648953252542,168.80841574568637
rho_free,9954.729292929294,5.428172591392796,-155.10469736800252,165.96104255078814
rho_free,10158.555555555557,3.4288488457465753,-158.61159608150666,165.46929377299983
rho_free,10362.381818181819,2.4003433154843403,-159.9312879751336,164.7319746061023
rho_free,10566.208080808083,0.7600074464486983,-159.45281474730152,160.9728296401989
rho_free,10770.034343434345,-3.0654018743619,-157.92388656408855,151.79308281536476
rho_free,10973.860606060607,-10.307680082770405,-157.86975302990402,137.25439286436318
rho_free,11177.68686868687,-21.768577327000177,-163.78081721301388,120.24366255901353
rho_free,11381.513131313131,-38.22242264403303,-180.12150989754997,103.67666460948391
rho_free,11585.339393939395,-60.44354507085093,-209.53990981394048,88.65281967223864
rho_free,11789.165656565658,-89.2062736444353,-251.84174964378053,73.42920235490993
rho_free,11992.99191919192,-125.18981252545917,-304.7901023741912,54.41047732327284
rho_free,12196.818181818184,-167.58152243944224,-364.98321018383143,29.820165304946954
rho_free,12400.644444444446,-214.38426915210326,-428.9654918297575,0.19695352555103796
rho_free,12604.470707070708,-263.56829059658907,-493.7537594269813,-33.382821766196855
rho_free,12808.29696969697,-313.1038247060443,-556.6313308890856,-69.57631852300298
rho_free,13012.123232323233,-360.9611094136153,-615.03394352716,-106.8882753000706
rho_free,13215.949494949497,-405.2678545371626,-666.7331085075334,-143.80260056679168
rho_free,13419.775757575759,-445.45713082509457,-711.4423877064517,-179.47187394373748
rho_free,13623.60202020202,-481.6074502283024,-749.7835734856585,-213.43132697094632
rho_free,13827.428282828285,-513.801911953309,-782.2949085928594,-245.3089153137584
rho_free,14031.254545454547,-542.1236152066352,-809.375544295857,-274.8716861174135
rho_free,14235.08080808081,-566.6556591948038,-831.2574704912829,-302.0538478983247
rho_free,14438.907070707071,-587.503876989656,-848.0481674303512,-326.9595865489607
rho_free,14642.733333333334,-604.8826258985299,-859.9351276509105,-349.8301241461493
rho_free,14846.559595959598,-619.0386101445546,-867.0613983976838,-371.0158218914254
rho_free,15050.38585858586,-630.2185395011195,-869.498697062682,-390.93838193955696
rho_free,15254.212121212122,-638.6691237416136,-867.3211493911164,-410.0170980921108
rho_free,15458.038383838386,-644.6373128603401,-860.7340332772137,-428.54059244346644
rho_free,15661.864646464648,-648.5750553735486,-850.8128905689973,-446.33722017809987
rho_free,15865.69090909091,-651.5128718673427,-840.4300015894645,-462.5957421452209
rho_free,16069.517171717172,-654.5826261256533,-832.5429140741102,-476.6223381771964
rho_free,16273.343434343435,-658.916181932412,-829.457578612471,-488.3747852523529
rho_free,16477.169696969697,-665.6454030715495,-832.4375367100185,-498.85326943308047
rho_free,16680.99595959596,-675.8942842890702,-841.6974977398831,-510.09107083825734
rho_free,16884.82222222222,-690.1479803558666,-856.7495254002716,-523.5464353114616
rho_free,17088.648484848487,-707.7914286359543,-876.7544343269342,-538.8284229449744
rho_free,17292.47474747475,-728.100784913036,-900.6669328765687,-555.5346369495034
rho_free,17496.30101010101,-750.3522049708168,-927.1590539952014,-573.5453559464323
rho_free,17700.127272727274,-773.8218445930003,-954.7421425653632,-592.9015466206373
rho_free,17903.953535353536,-797.7876313863422,-982.0958677783763,-613.4793949943082
rho_free,18107.779797979798,-821.5744774137971,-1009.191426345317,-633.9575284822772
rho_free,18311.60606060606,-844.5580270155432,-1036.9936311114059,-652.1224229196805
rho_free,18515.432323232326,-866.1164473032534,-1065.8353427948018,-666.397551811705
rho_free,18719.258585858588,-885.6279053885983,-1094.9493105751587,-676.3065002020378
rho_free,18923.08484848485,-902.4705683832506,-1122.5032051087433,-682.4379316577578
rho_free,19126.911111111112,-916.0550735372899,-1146.0449972733393,-686.0651498012405
rho_free,19330.737373737375,-926.1977030755887,-1163.9478027751413,-688.4476033760362
rho_free,19534.563636363637,-932.9904792488825,-1175.6290200710482,-690.3519384267169
rho_free,19738.3898989899,-936.5306936917511,-1180.9221025489855,-692.1392848345168
rho_free,19942.216161616165,-936.9156380387748,-1180.0063745281655,-693.824901549384
rho_free,20146.042424242427,-934.2426039245333,-1173.424454193544,-695.0607536555226
rho_free,20349.86868686869,-928.6389567995498,-1162.2645686994235,-695.013344899676
rho_free,20553.69494949495,-920.4382716066804,-1148.7773367749762,-692.0992064383845
rho_free,20757.521212121213,-910.0606183891548,-1135.8150871713365,-684.3061496069731
rho_free,20961.347474747476,-897.926363106029,-1126.1623645955783,-669.6903616164798
rho_free,21165.173737373738,-884.4558717163596,-1121.9532072020675,-646.9585362306518
rho_free,21369.0,-870.0695101792031,-1124.1821845648076,-615.9568357935985
nu_free,0.029,566.6319276562241,215.09508814821163,918.1687671642366
nu_free,0.033252525252525256,559.4016395960979,228.22467510893034,890.5786040832654
nu_free,0.037505050505050506,552.1648354833212,240.10211950540207,864.2275514612404
nu_free,0.04175757575757576,544.9185053112701,250.50360022910326,839.3334103934369
nu_free,0.046010101010101015,537.6596390733198,259.192847791205,816.1264303554346
nu_free,0.05026262626262626,530.3852267628462,265.9304371800198,794.8400163456726
nu_free,0.054515151515151516,523.0922578217964,270.4890583349074,775.6954573086853
nu_free,0.058767676767676774,515.7775605115182,272.67520943460397,758.8799115884325
nu_free,0.06302020202020202,508.4375788291722,272.35718398487234,744.517973673472
nu_free,0.06727272727272728,501.068700730413,269.49143671129826,732.6459647495278
nu_free,0.07152525252525252,493.66731417089505,264.1385327373981,723.196095604392
nu_free,0.07577777777777778,486.2298071062733,256.4643520585969,715.9952621539497
nu_free,0.08003030303030303,478.7525674917582,246.72537908086716,710.7797559026493
nu_free,0.08428282828282828,471.2319832593377,235.24235084909506,707.2216156695804
nu_free,0.08853535353535354,463.6644423068348,222.36980395182044,704.9590806618492
nu_free,0.09278787878787878,456.0463325293385,208.4686017416132,703.6240633170637
nu_free,0.09704040404040404,448.37404182193717,193.88555060817367,702.8625330357006
nu_free,0.1012929292929293,440.6439580797198,178.94095167837588,702.3469644810638
nu_free,0.10554545454545454,432.85246919641475,163.9228141408518,701.7821242519776
nu_free,0.1097979797979798,424.99596303840025,149.0856851181319,700.9062409586686
nu_free,0.11405050505050504,417.0708274467243,134.65216654465854,699.48948834879
nu_free,0.1183030303030303,409.0734502614797,120.81566428624944,697.33123623671
nu_free,0.12255555555555556,401.00021932275934,107.74341486290194,694.2570237826167
nu_free,0.12680808080808081,392.84752247065586,95.57922183019889,690.1158231111128
nu_free,0.13106060606060607,384.6117475423807,84.44558309748152,684.7779119872799
nu_free,0.13531313131313133,376.28928234600085,74.44502405778667,678.133540634215
nu_free,0.13956565656565656,367.8765146726599,65.66049900836236,670.0925303369575
nu_free,0.14381818181818182,359.3698323132942,58.154707067759944,660.5849575588284
nu_free,0.14807070707070707,350.76562305883886,51.968099504227894,649.5631466134498
nu_free,0.15232323232323233,342.06027470022985,47.11523271726992,637.0053166831898
nu_free,0.15657575757575756,333.2505918575874,43.57764278420427,622.9235409309705
nu_free,0.16082828282828282,324.3357588442834,41.28964452219435,607.3818731663725
nu_free,0.16508080808080808,315.3158031419399,40.13217072744112,590.4994355564387
nu_free,0.16933333333333334,306.1907532202181,39.91850622152276,572.4630002189134
nu_free,0.1735858585858586,296.96063754877906,40.37039295884216,553.5508821387159
nu_free,0.17783838383838382,287.6254856279381,41.085893915600906,534.1650773402753
nu_free,0.18209090909090908,278.1913336070299,41.471728746135966,514.9109384679239
nu_free,0.18634343434343434,268.6843700046923,40.70337436336874,496.66536564601586
nu_free,0.1905959595959596,259.1350048965958,37.914795954598816,480.3552138385927
nu_free,0.19484848484848485,249.57364835841065,32.31817662669948,466.8291200901218
nu_free,0.19910101010101008,240.03071046580726,23.327665059913983,456.7337558717005
nu_free,0.20335353535353534,230.53642878485405,10.677603725498642,450.3952538442095
nu_free,0.2076060606060606,221.09676824152135,-5.485254552028408,447.6787910350711
nu_free,0.21185858585858586,211.6686039981521,-24.522076823069455,447.85928481937367
nu_free,0.21611111111111111,202.202889285907,-45.4299597187501,449.8357382905641
nu_free,0.22036363636363637,192.65057733594705,-67.04258146179495,452.34373613368905
nu_free,0.2246161616161616,182.96262137943293,-88.18314156158854,454.10838432045443
nu_free,0.22886868686868686,173.09052771321598,-107.75954491802003,453.940600344452
nu_free,0.23312121212121212,163.00588069239777,-124.96849874470266,450.9802601294982
nu_free,0.23737373737373738,152.70555251238963,-139.35378309632492,444.76488812110415
nu_free,0.24162626262626263,142.18802780501872,-150.6046886851203,434.9807442951577
nu_free,0.24587878787878786,131.4517912021123,-158.54070144160323,421.44428384582784
nu_free,0.25013131313131315,120.49532733549732,-163.1341731461527,404.1248278171474
nu_free,0.2543838383838384,109.32540500569739,-164.5947501806835,383.2455601920783
nu_free,0.25863636363636366,98.07871363089936,-163.78819444902462,359.94562171082333
nu_free,0.2628888888888889,86.99509709789659,-161.8615232223027,335.85171741809586
nu_free,0.2671414141414142,76.31724076334463,-159.68091444240827,312.31539596909755
nu_free,0.2713939393939394,66.28782998389966,-157.71177513167052,290.2874350994698
nu_free,0.27564646464646464,57.14955011621741,-156.0093438217295,270.3084440541643
nu_free,0.2798989898989899,49.13451329202791,-154.47749729798366,252.7465238820395
nu_free,0.28415151515151515,42.387185046635445,-153.69067283285835,238.46504292612923
nu_free,0.28840404040404044,37.00869368709791,-154.20880928746425,228.22619666166008
nu_free,0.29265656565656567,33.099859515741954,-155.75939746392618,221.95911649541006
nu_free,0.29690909090909096,30.76150283489398,-157.12932538790358,218.65233105769153
nu_free,0.3011616161616162,30.094443946880588,-156.5034904092028,216.69237830296396
nu_free,0.3054141414141414,31.08963093492112,-152.53280245817857,214.71206432802083
nu_free,0.3096666666666667,33.21351688706874,-146.46051899708928,212.88755277122678
nu_free,0.31391919191919193,35.77622303274467,-140.36482307707595,211.9172691425653
nu_free,0.3181717171717172,38.087843777097945,-135.90691694080573,212.0826044950016
nu_free,0.32242424242424245,39.45847352527753,-134.02011215895348,212.93705920950853
nu_free,0.3266767676767677,39.19839669808099,-135.1256016631148,213.52239505927676
nu_free,0.33092929292929296,36.780052320349604,-139.63148340557538,213.19158804627457
nu_free,0.3351818181818182,32.13353210635154,-147.82833141729301,212.0953956299961
nu_free,0.3394343434343435,25.26909062206825,-159.5917360207263,210.12991726486283
nu_free,0.3436868686868687,16.196982433481466,-173.87348642073573,206.26745128769863
nu_free,0.34793939393939394,4.927462106572683,-188.7425732473656,198.59749746051097
nu_free,0.3521919191919192,-8.520699434546458,-201.87007262807,184.8286737589771
nu_free,0.35644444444444445,-23.43733924731954,-211.69653347000974,164.82185497537068
nu_free,0.36069696969696974,-37.92157126085495,-218.18550569807604,142.34236317636618
nu_free,0.36494949494949497,-49.954779269468226,-221.72222607932207,121.81266754038563
nu_free,0.3692020202020202,-57.5183470674754,-222.4625285038054,107.42583436885461
nu_free,0.3734545454545455,-58.59365844919232,-219.72360890851422,102.5362920101296
nu_free,0.3777070707070707,-51.22024895979817,-211.63845016651533,109.19795224691899
nu_free,0.381959595959596,-34.97969774109776,-196.99790045786503,127.0385049756695
nu_free,0.38621212121212123,-11.118632113914803,-176.30012528221326,154.06286105438366
nu_free,0.3904646464646465,19.033522502530595,-150.33627038229295,188.40331538735413
nu_free,0.39471717171717174,54.147340689017156,-120.04856203331236,228.3432434113467
nu_free,0.398969696969697,92.89339702632452,-86.53672358529153,272.32351763794054
nu_free,0.40322222222222226,133.71681770465185,-51.37859239526884,318.81222780457256
nu_free,0.4074747474747475,172.24623316770806,-19.397683847459064,363.8901501828752
nu_free,0.4117272727272728,202.19574105775044,2.8576665442893443,401.53381557121156
nu_free,0.415979797979798,217.24285235109562,9.40288890210573,425.08281580008554
nu_free,0.42023232323232323,211.06507802406114,-5.273656797191563,427.40381284531384
nu_free,0.4244848484848485,177.33992905296378,-46.522810419275004,401.20266852520257
nu_free,0.42873737373737375,110.7694798100632,-119.06627113494146,340.60523075506785
nu_free,0.43298989898989904,13.081008856627996,-222.18886888889625,248.35088660215223
nu_free,0.43724242424242427,-111.05146533325188,-353.0877991994666,130.98486853296282
nu_free,0.4414949494949495,-256.94384294012104,-508.9526950661717,-4.934990814070375
nu_free,0.4457474747474748,-419.9120241445253,-686.526572429507,-153.29747585954345
nu_free,0.45,-595.2719091270048,-881.7835406465921,-308.7602776074176
